task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
332	8a/21c8a2	30742	mem (331)	COMPLETED	0	2020-09-21 23:25:56.008	3m 21s	3m 18s	96.3%	938.2 MB	1.1 GB	123.2 MB	557.1 MB
330	f6/220049	22172	mem (329)	COMPLETED	0	2020-09-21 23:23:53.634	5m 53s	5m 48s	97.1%	1.2 GB	1.4 GB	272.3 MB	1.4 GB
341	ad/9778e3	4189	mem (340)	COMPLETED	0	2020-09-21 23:27:29.914	3m 44s	3m 40s	96.5%	1.1 GB	1.3 GB	152.4 MB	717.2 MB
318	68/f12d94	16453	mem (317)	COMPLETED	0	2020-09-21 23:00:29.366	33m 25s	33m 22s	100.3%	1.2 GB	1.5 GB	1.7 GB	6.4 GB
346	d4/93c476	9133	mem (345)	COMPLETED	0	2020-09-21 23:28:38.002	5m 20s	5m 16s	96.0%	1.2 GB	1.4 GB	240.4 MB	1.2 GB
344	66/c229f7	11540	mem (343)	COMPLETED	0	2020-09-21 23:28:57.091	5m 42s	5m 39s	97.4%	1.2 GB	1.4 GB	311.1 MB	1.4 GB
349	ac/2e7197	15955	mem (348)	COMPLETED	0	2020-09-21 23:29:46.310	7m 12s	7m 9s	97.5%	1.2 GB	1.4 GB	385.1 MB	1.7 GB
339	e5/9d178f	13417	mem (338)	COMPLETED	0	2020-09-21 23:29:17.035	9m 34s	9m 31s	97.5%	1.1 GB	1.3 GB	473.8 MB	1.8 GB
356	7e/fa7428	5029	mem (355)	COMPLETED	0	2020-09-21 23:34:38.885	5m 18s	5m 15s	96.3%	923.8 MB	1.1 GB	204.9 MB	994.5 MB
345	2a/0c92de	608	mem (344)	COMPLETED	0	2020-09-21 23:33:54.691	6m 36s	6m 34s	97.1%	1.2 GB	1.5 GB	336.6 MB	1.5 GB
353	98/84ee17	22199	mem (352)	COMPLETED	0	2020-09-21 23:31:14.035	11m 32s	11m 28s	97.1%	1.1 GB	1.3 GB	234.3 MB	2.3 GB
340	06/72c1bb	9761	mem (339)	COMPLETED	0	2020-09-21 23:28:43.453	14m 6s	14m 3s	98.9%	1.2 GB	1.6 GB	761.2 MB	2.7 GB
354	53/3c8b81	1165	mem (353)	COMPLETED	0	2020-09-21 23:33:58.050	9m 7s	9m 4s	96.6%	1.1 GB	1.3 GB	280.2 MB	1.8 GB
348	41/343ca2	15882	mem (347)	COMPLETED	0	2020-09-21 23:36:58.524	6m 10s	6m 6s	97.8%	1.2 GB	1.5 GB	342.1 MB	1.5 GB
334	7f/454f2e	29645	mem (333)	COMPLETED	0	2020-09-21 23:10:50.085	32m 47s	32m 42s	99.5%	1.2 GB	1.4 GB	1.5 GB	6.4 GB
352	5b/32f1d7	9028	mem (351)	COMPLETED	0	2020-09-21 23:42:48.974	1m 58s	1m 54s	95.6%	691.8 MB	893.4 MB	75 MB	317.3 MB
364	5b/411a45	11649	mem (363)	COMPLETED	0	2020-09-21 23:43:08.722	2m	1m 56s	95.5%	871.3 MB	1018.3 MB	84.2 MB	369.1 MB
355	83/c1c704	8566	mem (354)	COMPLETED	0	2020-09-21 23:42:46.449	5m 8s	5m 4s	97.7%	1.2 GB	1.5 GB	287.4 MB	1.3 GB
357	f6/bfe653	14777	mem (356)	COMPLETED	0	2020-09-21 23:43:37.043	4m 38s	4m 35s	97.1%	1.2 GB	1.4 GB	221.8 MB	1.1 GB
359	55/acfa58	20900	mem (358)	COMPLETED	0	2020-09-21 23:44:46.826	5m	4m 57s	97.2%	1.2 GB	1.4 GB	231.3 MB	1.1 GB
350	11/3600dd	24658	mem (349)	COMPLETED	0	2020-09-21 23:38:51.298	10m 57s	10m 54s	97.5%	1.1 GB	1.3 GB	323.2 MB	2.1 GB
360	85/c5cb41	4832	mem (359)	COMPLETED	0	2020-09-21 23:47:54.010	2m 38s	2m 34s	96.9%	816.1 MB	1 GB	103.4 MB	436 MB
358	ca/110d75	23230	mem (357)	COMPLETED	0	2020-09-21 23:45:08.414	5m 39s	5m 37s	97.3%	1.2 GB	1.4 GB	298.6 MB	1.3 GB
363	14/310a31	14882	mem (362)	COMPLETED	0	2020-09-21 23:49:46.840	2m 6s	2m 3s	95.6%	728.1 MB	899.8 MB	83 MB	346.1 MB
361	3d/a5aa4b	11161	mem (360)	COMPLETED	0	2020-09-21 23:43:05.152	8m 48s	8m 45s	98.7%	1.2 GB	1.4 GB	463 MB	1.8 GB
351	df/3b054e	32290	mem (350)	COMPLETED	0	2020-09-21 23:40:31.011	12m 1s	11m 58s	98.3%	1.2 GB	1.5 GB	651.8 MB	2.4 GB
371	f6/ce081b	29988	mem (370)	COMPLETED	0	2020-09-21 23:52:32.021	1m 52s	1m 49s	95.3%	691.6 MB	829.7 MB	72.9 MB	312.2 MB
362	e7/4248cd	7208	mem (361)	COMPLETED	0	2020-09-21 23:48:15.384	6m 54s	6m 50s	97.6%	1.2 GB	1.5 GB	374.4 MB	1.7 GB
365	48/6305a6	19712	mem (364)	COMPLETED	0	2020-09-21 23:50:32.304	4m 58s	4m 55s	96.8%	928.8 MB	1.1 GB	189.8 MB	886.6 MB
370	1a/077369	21416	mem (369)	COMPLETED	0	2020-09-21 23:50:47.675	5m 34s	5m 32s	96.7%	1.1 GB	1.3 GB	158.1 MB	1.1 GB
366	08/0c4ee7	26223	mem (365)	COMPLETED	0	2020-09-21 23:51:52.567	6m 6s	6m 4s	97.5%	1.2 GB	1.5 GB	340.5 MB	1.5 GB
374	a6/383bc6	12400	mem (373)	COMPLETED	0	2020-09-21 23:55:29.937	3m 26s	3m 23s	94.9%	908.4 MB	1.1 GB	117.7 MB	531.1 MB
375	3f/bfc328	29155	mem (374)	COMPLETED	0	2020-09-21 23:58:56.208	3m 2s	2m 59s	93.8%	943.8 MB	1.1 GB	91 MB	454.7 MB
369	66/6d8c23	26441	mem (368)	COMPLETED	0	2020-09-21 23:51:53.531	10m 17s	10m 14s	98.1%	1.1 GB	1.3 GB	211.2 MB	2.1 GB
373	43/d545c0	16817	mem (372)	COMPLETED	0	2020-09-21 23:56:21.650	5m 56s	5m 53s	97.9%	1.2 GB	1.4 GB	263.5 MB	1.4 GB
372	76/b3e8a3	10220	mem (371)	COMPLETED	0	2020-09-21 23:55:09.154	7m 41s	7m 37s	97.3%	927.9 MB	1.1 GB	260 MB	1.5 GB
378	ee/22a553	10911	mem (377)	COMPLETED	0	2020-09-22 00:02:10.398	2m 7s	2m 4s	96.3%	715.3 MB	894.1 MB	79.2 MB	332.1 MB
367	d1/62e555	6423	mem (366)	COMPLETED	0	2020-09-21 23:54:24.140	10m 8s	10m 5s	97.5%	1.2 GB	1.4 GB	552.9 MB	1.9 GB
381	e1/25d20a	21104	mem (380)	COMPLETED	0	2020-09-22 00:04:17.504	2m 2s	1m 59s	93.9%	895.4 MB	1 GB	96.4 MB	424.6 MB
379	db/489438	24541	mem (378)	COMPLETED	0	2020-09-21 23:57:58.742	8m 37s	8m 33s	97.0%	1.1 GB	1.3 GB	421 MB	1.6 GB
377	c8/82857f	11955	mem (376)	COMPLETED	0	2020-09-22 00:02:17.241	5m 33s	5m 30s	97.6%	1.2 GB	1.4 GB	298.7 MB	1.3 GB
380	7c/4cfb85	14859	mem (379)	COMPLETED	0	2020-09-22 00:02:50.369	6m 42s	6m 37s	97.4%	1.2 GB	1.4 GB	355.4 MB	1.6 GB
382	06/819266	22593	mem (381)	COMPLETED	0	2020-09-22 00:04:31.993	5m 55s	5m 52s	96.8%	1.2 GB	1.5 GB	318 MB	1.4 GB
384	0f/adf997	30158	mem (383)	COMPLETED	0	2020-09-22 00:06:19.505	5m 31s	5m 28s	97.0%	1.2 GB	1.5 GB	276.8 MB	1.4 GB
386	a9/472074	11929	mem (385)	COMPLETED	0	2020-09-22 00:09:32.387	2m 26s	2m 23s	95.2%	804.1 MB	1 GB	98.4 MB	421.8 MB
387	16/962dba	22925	mem (386)	COMPLETED	0	2020-09-22 00:11:58.260	1m 36s	1m 33s	93.5%	572.9 MB	757.4 MB	59.6 MB	242.7 MB
388	12/772737	4780	mem (387)	COMPLETED	0	2020-09-22 00:07:50.011	6m 2s	6m	97.4%	1.2 GB	1.5 GB	315.7 MB	1.4 GB
376	38/bf448f	9729	mem (375)	COMPLETED	0	2020-09-22 00:01:58.304	12m 24s	12m 21s	98.0%	1.2 GB	1.4 GB	627.7 MB	2.4 GB
383	72/f4836b	22097	mem (382)	COMPLETED	0	2020-09-22 00:11:50.977	4m 22s	4m 18s	97.7%	1.2 GB	1.4 GB	210.7 MB	1.1 GB
385	fe/05a44f	31819	mem (384)	COMPLETED	0	2020-09-22 00:06:35.730	9m 56s	9m 52s	97.6%	1.2 GB	1.4 GB	499.2 MB	1.9 GB
390	68/4871f7	16119	mem (389)	COMPLETED	0	2020-09-22 00:10:26.836	6m 50s	6m 47s	97.5%	1.2 GB	1.5 GB	341.9 MB	1.5 GB
391	fb/6bbf78	30838	mem (390)	COMPLETED	0	2020-09-22 00:13:52.223	4m 16s	4m 12s	97.5%	1.2 GB	1.5 GB	238.2 MB	1 GB
392	4b/3fa760	8536	mem (391)	COMPLETED	0	2020-09-22 00:16:12.649	3m 32s	3m 28s	95.4%	1.1 GB	1.3 GB	109.3 MB	732.2 MB
400	3b/d75dbb	13837	mem (399)	COMPLETED	0	2020-09-22 00:17:16.981	2m 58s	2m 55s	96.3%	1.1 GB	1.3 GB	96.1 MB	624 MB
395	20/55ea93	17774	mem (394)	COMPLETED	0	2020-09-22 00:18:08.026	3m 23s	3m 19s	94.5%	895.4 MB	1.1 GB	116.1 MB	516.2 MB
394	d8/25279d	10327	mem (393)	COMPLETED	0	2020-09-22 00:16:31.491	6m 27s	6m 25s	97.9%	1.1 GB	1.3 GB	183.3 MB	1.3 GB
347	e0/afc020	29499	mem (346)	COMPLETED	0	2020-09-21 23:39:56.549	43m 11s	43m 8s	100.0%	1.2 GB	1.4 GB	1.7 GB	7.4 GB
401	f7/522468	7541	mem (400)	COMPLETED	0	2020-09-22 00:23:07.271	2m 8s	2m 4s	93.1%	722.1 MB	899.7 MB	83.1 MB	345.7 MB
397	8d/270146	24542	mem (396)	COMPLETED	0	2020-09-22 00:19:44.705	6m 12s	6m 8s	96.2%	1.2 GB	1.4 GB	315.7 MB	1.4 GB
398	25/bcc1db	27160	mem (397)	COMPLETED	0	2020-09-22 00:20:15.220	5m 51s	5m 47s	98.4%	1.2 GB	1.4 GB	301.9 MB	1.3 GB
393	6e/fb6da0	29231	mem (392)	COMPLETED	0	2020-09-22 00:13:34.369	12m 54s	12m 51s	98.9%	1.1 GB	1.3 GB	668.6 MB	2.6 GB
396	b9/f03801	6466	mem (395)	COMPLETED	0	2020-09-22 00:22:58.699	4m 51s	4m 48s	98.0%	1.2 GB	1.4 GB	244.5 MB	1.2 GB
402	18/e70d5f	16417	mem (401)	COMPLETED	0	2020-09-22 00:25:15.433	5m 8s	5m 5s	95.8%	1.2 GB	1.4 GB	229.8 MB	1.2 GB
368	21/f09ce5	15342	mem (367)	COMPLETED	0	2020-09-21 23:49:48.083	41m 26s	41m 23s	99.4%	926.1 MB	1.2 GB	1.2 GB	7.7 GB
404	fc/add4f8	20409	mem (403)	COMPLETED	0	2020-09-22 00:26:05.986	5m 18s	5m 15s	97.0%	1.2 GB	1.4 GB	283.4 MB	1.2 GB
403	80/1ff2f6	19424	mem (402)	COMPLETED	0	2020-09-22 00:25:56.419	5m 47s	5m 44s	98.3%	1.2 GB	1.4 GB	308.9 MB	1.4 GB
405	54/8af16a	28346	mem (404)	COMPLETED	0	2020-09-22 00:27:49.571	5m	4m 56s	96.9%	1.2 GB	1.4 GB	258.7 MB	1.1 GB
406	31/7d459e	22404	mem (405)	COMPLETED	0	2020-09-22 00:26:27.883	6m 42s	6m 39s	97.7%	1.2 GB	1.5 GB	323.6 MB	1.6 GB
409	7f/7c3635	10356	mem (408)	COMPLETED	0	2020-09-22 00:31:14.021	3m 51s	3m 48s	97.5%	957 MB	1.1 GB	143.2 MB	650.7 MB
407	2e/e1dce7	6364	mem (406)	COMPLETED	0	2020-09-22 00:30:23.487	5m 6s	5m 3s	96.6%	1.1 GB	1.3 GB	149.1 MB	1 GB
399	88/6d12f8	32642	mem (398)	COMPLETED	0	2020-09-22 00:21:31.052	13m 59s	13m 56s	98.7%	1.1 GB	1.3 GB	713.7 MB	2.8 GB
412	0d/0426f7	13601	mem (411)	COMPLETED	0	2020-09-22 00:31:43.119	5m 48s	5m 45s	97.3%	1.2 GB	1.4 GB	296.9 MB	1.3 GB
418	4b/ec89de	28382	mem (417)	COMPLETED	0	2020-09-22 00:35:04.974	3m 28s	3m 25s	95.6%	915.1 MB	1.1 GB	125.3 MB	556.6 MB
408	37/9f65c2	20376	mem (407)	COMPLETED	0	2020-09-22 00:33:09.847	5m 52s	5m 48s	97.4%	1.2 GB	1.4 GB	332.1 MB	1.5 GB
415	45/d381e1	8304	mem (414)	COMPLETED	0	2020-09-22 00:37:31.360	2m 48s	2m 45s	95.1%	838.5 MB	1 GB	102.6 MB	448 MB
411	d7/7c8066	30620	mem (410)	COMPLETED	0	2020-09-22 00:35:30.042	5m 33s	5m 30s	96.6%	1.2 GB	1.4 GB	268.2 MB	1.3 GB
417	9c/0023a3	30508	mem (416)	COMPLETED	0	2020-09-22 00:35:29.591	6m 11s	6m 9s	97.0%	1.2 GB	1.4 GB	324 MB	1.5 GB
389	e4/d2554f	746	mem (388)	COMPLETED	0	2020-09-22 00:14:22.248	27m 34s	27m 30s	99.2%	989.5 MB	1.2 GB	932 MB	4.8 GB
413	dd/accdac	18495	mem (412)	COMPLETED	0	2020-09-22 00:32:49.901	12m 46s	12m 43s	97.9%	1.1 GB	1.4 GB	633.4 MB	2.5 GB
414	a8/d33ad6	16098	mem (413)	COMPLETED	0	2020-09-22 00:39:01.932	6m 38s	6m 36s	97.1%	1.1 GB	1.3 GB	185 MB	1.3 GB
423	e9/b6cdc6	29359	mem (422)	COMPLETED	0	2020-09-22 00:41:40.829	7m 28s	7m 25s	96.0%	1.1 GB	1.3 GB	205.7 MB	1.5 GB
416	16/e530a8	13283	mem (415)	COMPLETED	0	2020-09-22 00:38:33.413	11m 37s	11m 34s	97.8%	1.2 GB	1.5 GB	630.3 MB	2.3 GB
420	7e/b9c726	22323	mem (419)	COMPLETED	0	2020-09-22 00:40:19.260	9m 55s	9m 51s	97.4%	1.2 GB	1.4 GB	483.6 MB	1.8 GB
428	de/28b9ab	13858	mem (427)	COMPLETED	0	2020-09-22 00:45:35.714	4m 45s	4m 42s	97.0%	1.1 GB	1.4 GB	231.3 MB	851.6 MB
419	dc/5460db	26091	mem (418)	COMPLETED	0	2020-09-22 00:41:03.372	10m 39s	10m 36s	97.5%	1.2 GB	1.5 GB	577.8 MB	2.1 GB
422	e5/f00d73	30340	mem (421)	COMPLETED	0	2020-09-22 00:49:08.736	2m 42s	2m 38s	96.2%	779.8 MB	911.5 MB	91.5 MB	400.5 MB
424	04/11ea93	30991	mem (423)	COMPLETED	0	2020-09-22 00:41:56.190	9m 56s	9m 53s	96.6%	1.1 GB	1.3 GB	470.9 MB	1.8 GB
430	06/7ebde1	12265	mem (429)	COMPLETED	0	2020-09-22 00:51:52.500	2m 51s	2m 47s	95.2%	803.9 MB	1 GB	102.6 MB	445.2 MB
429	ae/0aee2e	3173	mem (428)	COMPLETED	0	2020-09-22 00:50:14.148	5m 55s	5m 52s	96.9%	920.3 MB	1.1 GB	213.6 MB	998.9 MB
421	9d/7a7361	14585	mem (420)	COMPLETED	0	2020-09-22 00:45:40.034	10m 31s	10m 27s	98.2%	1.3 GB	1.6 GB	562 MB	2 GB
427	eb/75bcf7	2627	mem (426)	COMPLETED	0	2020-09-22 00:50:10.180	7m 32s	7m 29s	98.4%	1.2 GB	1.4 GB	371.8 MB	1.4 GB
410	5f/0bfc9a	11563	mem (409)	COMPLETED	0	2020-09-22 00:31:24.183	27m 37s	27m 34s	99.8%	1.2 GB	1.4 GB	1.2 GB	5.1 GB
433	70/233832	32705	mem (432)	COMPLETED	0	2020-09-22 00:56:10.700	4m 9s	4m 5s	96.7%	1.1 GB	1.3 GB	212.8 MB	778.1 MB
431	6c/1ee4a3	25730	mem (430)	COMPLETED	0	2020-09-22 00:54:43.461	5m 55s	5m 51s	97.8%	1.2 GB	1.4 GB	318.7 MB	1.4 GB
425	94/7ad827	32371	mem (424)	COMPLETED	0	2020-09-22 00:56:09.034	5m 22s	5m 19s	96.1%	1.1 GB	1.3 GB	202.6 MB	994.7 MB
432	69/c17564	4275	mem (431)	COMPLETED	0	2020-09-22 00:50:20.969	11m 51s	11m 48s	98.2%	1019.1 MB	1.2 GB	330.2 MB	2.4 GB
434	94/a3ad94	14442	mem (433)	COMPLETED	0	2020-09-22 00:59:01.624	4m 15s	4m 12s	97.3%	1.1 GB	1.3 GB	162.9 MB	823.5 MB
436	b4/c46b4e	7962	mem (435)	COMPLETED	0	2020-09-22 00:57:41.785	5m 35s	5m 32s	98.0%	1.2 GB	1.5 GB	302.5 MB	1.3 GB
435	47/fd0a4b	10866	mem (434)	COMPLETED	0	2020-09-22 00:51:42.669	12m 2s	11m 58s	98.4%	1.1 GB	1.3 GB	363 MB	2.4 GB
426	aa/6af195	11794	mem (425)	COMPLETED	0	2020-09-22 00:51:50.380	12m 49s	12m 46s	98.1%	1.2 GB	1.6 GB	685.4 MB	2.4 GB
446	2e/0c274e	31309	mem (445)	COMPLETED	0	2020-09-22 01:02:12.471	4m 27s	4m 24s	97.9%	1.2 GB	1.4 GB	240.5 MB	1.1 GB
442	14/45c492	21522	mem (441)	COMPLETED	0	2020-09-22 01:00:19.898	6m 20s	6m 16s	97.4%	1.2 GB	1.4 GB	337 MB	1.5 GB
438	f2/d3f8d7	23485	mem (437)	COMPLETED	0	2020-09-22 01:00:38.346	6m 27s	6m 24s	98.0%	1.2 GB	1.5 GB	352.3 MB	1.6 GB
447	41/a40088	3676	mem (446)	COMPLETED	0	2020-09-22 01:03:17.118	4m 1s	3m 58s	96.5%	946.8 MB	1.1 GB	140.6 MB	640.7 MB
437	79/dd23cc	27912	mem (436)	COMPLETED	0	2020-09-22 01:01:31.028	6m 29s	6m 26s	97.5%	1 GB	1.2 GB	250.5 MB	1.1 GB
445	d1/d77dc6	6673	mem (444)	COMPLETED	0	2020-09-22 01:03:44.202	5m 22s	5m 19s	98.6%	1.2 GB	1.5 GB	283.2 MB	1.3 GB
439	fc/c5405a	11287	mem (438)	COMPLETED	0	2020-09-22 01:04:39.390	5m 24s	5m 21s	96.6%	1.2 GB	1.4 GB	281.8 MB	1.2 GB
443	03/3e6ba2	26529	mem (442)	COMPLETED	0	2020-09-22 01:07:17.978	4m 20s	4m 16s	95.6%	950.4 MB	1.1 GB	165 MB	760.8 MB
450	3e/d31ea6	21623	mem (449)	COMPLETED	0	2020-09-22 01:06:39.425	5m 51s	5m 48s	97.0%	1.2 GB	1.5 GB	273.8 MB	1.4 GB
440	a8/2b2b8e	24964	mem (439)	COMPLETED	0	2020-09-22 01:07:05.608	5m 59s	5m 57s	98.3%	1.2 GB	1.5 GB	317.5 MB	1.4 GB
457	63/93619a	17628	mem (456)	COMPLETED	0	2020-09-22 01:11:37.881	2m 36s	2m 32s	95.0%	791.8 MB	975.8 MB	98.3 MB	410.6 MB
454	ca/5e1d2d	4161	mem (453)	COMPLETED	0	2020-09-22 01:09:05.910	6m 1s	5m 59s	96.8%	1.2 GB	1.4 GB	310.9 MB	1.4 GB
456	e8/36ef19	9478	mem (455)	COMPLETED	0	2020-09-22 01:10:03.484	5m 11s	5m 8s	96.5%	1.2 GB	1.4 GB	247.6 MB	1.2 GB
444	40/82bac8	21636	mem (443)	COMPLETED	0	2020-09-22 01:06:39.496	9m 13s	9m 11s	97.9%	1.2 GB	1.5 GB	436.2 MB	1.7 GB
459	d7/18d585	25989	mem (458)	COMPLETED	0	2020-09-22 01:13:05.106	2m 58s	2m 55s	95.9%	900.8 MB	1.1 GB	117.8 MB	520.3 MB
451	2b/b3c842	31759	mem (450)	COMPLETED	0	2020-09-22 01:14:14.200	2m 59s	2m 56s	96.2%	848.8 MB	1 GB	104.9 MB	469.8 MB
448	b1/d538cc	30680	mem (447)	COMPLETED	0	2020-09-22 01:07:59.958	9m 28s	9m 24s	99.1%	1.2 GB	1.5 GB	520.4 MB	1.9 GB
449	85/c27f1c	22587	mem (448)	COMPLETED	0	2020-09-22 01:12:30.213	5m 48s	5m 45s	97.2%	1.2 GB	1.4 GB	292.9 MB	1.3 GB
460	11/d621ae	9704	mem (459)	COMPLETED	0	2020-09-22 01:16:03.211	2m 45s	2m 40s	95.7%	832.5 MB	1 GB	104.4 MB	453.5 MB
441	06/28fe3d	3592	mem (440)	COMPLETED	0	2020-09-22 01:03:16.868	16m 18s	16m 14s	99.4%	1.2 GB	1.6 GB	868.9 MB	3.1 GB
467	26/be62d0	21551	mem (466)	COMPLETED	0	2020-09-22 01:18:18.355	1m 49s	1m 47s	94.3%	661.2 MB	887.7 MB	70.3 MB	287.4 MB
453	1c/f96273	3834	mem (452)	COMPLETED	0	2020-09-22 01:15:07.183	5m 7s	5m 4s	97.3%	1.2 GB	1.4 GB	271.5 MB	1.2 GB
455	d7/384628	8448	mem (454)	COMPLETED	0	2020-09-22 01:15:52.846	5m 41s	5m 39s	100.3%	1.2 GB	1.4 GB	305.6 MB	1.4 GB
469	15/4181aa	24235	mem (468)	COMPLETED	0	2020-09-22 01:18:48.178	3m 32s	3m 29s	96.3%	1.1 GB	1.3 GB	108.9 MB	737.1 MB
458	56/1e94bd	15622	mem (457)	COMPLETED	0	2020-09-22 01:17:13.377	6m 8s	6m 3s	98.6%	1.2 GB	1.4 GB	333.9 MB	1.5 GB
463	b6/3d1e84	31609	mem (462)	COMPLETED	0	2020-09-22 01:20:07.612	3m 26s	3m 24s	95.8%	1.1 GB	1.3 GB	100.7 MB	643.5 MB
461	f0/7ccd15	17091	mem (460)	COMPLETED	0	2020-09-22 01:17:27.583	6m 14s	6m 11s	97.4%	1.1 GB	1.3 GB	195.1 MB	1.2 GB
465	d7/a8f27f	17466	mem (464)	COMPLETED	0	2020-09-22 01:23:21.205	2m 41s	2m 38s	94.7%	808.4 MB	1022.2 MB	101 MB	427.3 MB
464	ff/32d358	7436	mem (463)	COMPLETED	0	2020-09-22 01:21:33.777	6m 54s	6m 51s	96.8%	1.2 GB	1.5 GB	344.6 MB	1.5 GB
471	b8/6dd122	31958	mem (470)	COMPLETED	0	2020-09-22 01:26:02.143	3m 9s	3m 6s	95.6%	931.4 MB	1.1 GB	123.4 MB	548 MB
462	50/755b80	32535	mem (461)	COMPLETED	0	2020-09-22 01:20:14.663	9m 15s	9m 10s	98.5%	1.1 GB	1.3 GB	467.3 MB	1.8 GB
468	17/0f37b4	28289	mem (467)	COMPLETED	0	2020-09-22 01:19:34.645	10m 44s	10m 42s	97.1%	1.2 GB	1.4 GB	566.5 MB	2.1 GB
474	a5/da3383	20123	mem (473)	COMPLETED	0	2020-09-22 01:23:41.413	6m 43s	6m 40s	97.6%	1.2 GB	1.4 GB	213.1 MB	1.1 GB
477	69/bba9fb	16515	mem (476)	COMPLETED	0	2020-09-22 01:29:29.479	2m 4s	2m 1s	95.4%	713.9 MB	899.5 MB	79.1 MB	338.1 MB
466	73/4f595b	11702	mem (465)	COMPLETED	0	2020-09-22 01:22:19.802	11m 5s	11m 3s	98.0%	1.2 GB	1.5 GB	582 MB	2.1 GB
470	5e/37ad5c	18995	mem (469)	COMPLETED	0	2020-09-22 01:23:33.818	10m 15s	10m 12s	98.2%	1.2 GB	1.5 GB	546.5 MB	2 GB
472	a4/3d04e2	10763	mem (471)	COMPLETED	0	2020-09-22 01:28:27.510	6m 31s	6m 27s	97.7%	1.2 GB	1.5 GB	339.5 MB	1.5 GB
473	46/0b2cfb	14528	mem (472)	COMPLETED	0	2020-09-22 01:29:11.098	6m 7s	6m 4s	97.4%	1.2 GB	1.4 GB	293.8 MB	1.5 GB
475	3c/f50094	10977	mem (474)	COMPLETED	0	2020-09-22 01:34:59.001	2m 40s	2m 37s	93.7%	844.8 MB	1.1 GB	94.1 MB	429 MB
483	a6/e03e34	27077	mem (482)	COMPLETED	0	2020-09-22 01:31:33.366	6m 48s	6m 45s	97.5%	1.2 GB	1.4 GB	320.8 MB	1.6 GB
476	39/df5593	5320	mem (475)	COMPLETED	0	2020-09-22 01:33:48.614	5m 29s	5m 26s	98.0%	1.2 GB	1.4 GB	268.6 MB	1.3 GB
478	d4/3b5347	12964	mem (477)	COMPLETED	0	2020-09-22 01:35:18.306	4m 45s	4m 41s	95.6%	1.1 GB	1.3 GB	129.3 MB	907.4 MB
481	ed/a84430	21260	mem (480)	COMPLETED	0	2020-09-22 01:30:24.425	9m 53s	9m 49s	98.0%	1.1 GB	1.4 GB	476.4 MB	1.8 GB
452	0b/3e92f0	4753	mem (451)	COMPLETED	0	2020-09-22 01:15:14.315	25m 50s	25m 47s	99.9%	1.2 GB	1.4 GB	1.2 GB	5 GB
479	34/b65a46	20503	mem (478)	COMPLETED	0	2020-09-22 01:30:18.887	11m 35s	11m 33s	97.6%	1.2 GB	1.5 GB	494.7 MB	2 GB
487	f5/64e516	13421	mem (486)	COMPLETED	0	2020-09-22 01:41:54.350	3m 45s	3m 41s	95.5%	969.7 MB	1.1 GB	107 MB	557.5 MB
490	62/e45b4e	32278	mem (489)	COMPLETED	0	2020-09-22 01:39:17.898	7m 59s	7m 56s	97.5%	1.2 GB	1.4 GB	392.6 MB	1.5 GB
485	d5/075bfb	3639	mem (484)	COMPLETED	0	2020-09-22 01:40:03.342	7m 38s	7m 35s	97.6%	1.1 GB	1.3 GB	374.3 MB	1.4 GB
480	7d/6bc7f1	23851	mem (479)	COMPLETED	0	2020-09-22 01:37:39.122	10m 5s	10m 2s	97.5%	1.2 GB	1.4 GB	482.5 MB	1.8 GB
489	47/a7916e	9277	mem (488)	COMPLETED	0	2020-09-22 01:41:04.191	7m 2s	6m 58s	97.0%	1.2 GB	1.4 GB	324.1 MB	1.6 GB
491	58/aa4c87	31150	mem (490)	COMPLETED	0	2020-09-22 01:45:39.468	3m 57s	3m 54s	96.9%	1 GB	1.2 GB	177.1 MB	877 MB
484	2e/e2c13b	2777	mem (483)	COMPLETED	0	2020-09-22 01:33:24.898	16m 16s	16m 13s	99.2%	1.1 GB	1.3 GB	795 MB	3.1 GB
492	1c/60a10d	9009	mem (491)	COMPLETED	0	2020-09-22 01:47:41.434	2m 53s	2m 51s	97.4%	819.5 MB	975.8 MB	96.9 MB	432.9 MB
486	cf/300253	6521	mem (485)	COMPLETED	0	2020-09-22 01:47:16.477	3m 20s	3m 17s	96.4%	942.7 MB	1.1 GB	129.2 MB	562.4 MB
495	7b/f3f84d	19225	mem (494)	COMPLETED	0	2020-09-22 01:49:40.901	1m 38s	1m 34s	95.6%	709.7 MB	893.5 MB	59.3 MB	320 MB
482	10/49d95f	27502	mem (481)	COMPLETED	0	2020-09-22 01:38:21.542	13m	12m 56s	98.7%	1.2 GB	1.5 GB	565.5 MB	2.2 GB
496	b9/98af1f	12047	mem (495)	COMPLETED	0	2020-09-22 01:48:06.317	5m 12s	5m 9s	98.2%	1.2 GB	1.4 GB	229.2 MB	1.2 GB
499	d8/cbbe23	24424	mem (498)	COMPLETED	0	2020-09-22 01:50:36.259	5m 59s	5m 56s	98.5%	1.2 GB	1.4 GB	308 MB	1.4 GB
500	62/530411	28542	mem (499)	COMPLETED	0	2020-09-22 01:51:21.115	5m 31s	5m 27s	97.0%	1.2 GB	1.4 GB	298.9 MB	1.3 GB
493	89/7775cc	18715	mem (492)	COMPLETED	0	2020-09-22 01:49:36.326	7m 54s	7m 50s	97.6%	1 GB	1.2 GB	359 MB	1.9 GB
